Year,Mon,Day,Jday,Hr,Min,Rain[mm/h],Month+year,Lat,Lon
2015,3,15,74,11,57,0.98,3/2015,47.35902,-123.99141
2015,3,15,74,11,58,0.96,3/2015,47.35902,-123.99141
2015,3,15,74,11,59,0.95,3/2015,47.35902,-123.99141
2015,3,15,74,12,0,0.94,3/2015,47.35902,-123.99141
2015,3,15,74,12,1,0.93,3/2015,47.35902,-123.99141
2015,3,15,74,12,2,0.93,3/2015,47.35902,-123.99141
2015,3,15,74,12,3,0.94,3/2015,47.35902,-123.99141
2015,3,15,74,12,4,0.95,3/2015,47.35902,-123.99141
2015,3,15,74,12,5,0.96,3/2015,47.35902,-123.99141
2015,3,15,74,12,6,0.98,3/2015,47.35902,-123.99141
2015,3,15,74,12,7,1.01,3/2015,47.35902,-123.99141
2015,3,15,74,12,18,3.05,3/2015,47.35902,-123.99141
2015,3,15,74,12,19,3.05,3/2015,47.35902,-123.99141
2015,3,15,74,12,20,3.05,3/2015,47.35902,-123.99141
2015,3,15,74,12,21,3.05,3/2015,47.35902,-123.99141
2015,3,15,74,12,22,3.05,3/2015,47.35902,-123.99141
2015,3,15,74,12,44,3.05,3/2015,47.35902,-123.99141
2015,3,15,74,12,45,3.05,3/2015,47.35902,-123.99141
2015,3,15,74,12,46,3.05,3/2015,47.35902,-123.99141
2015,3,15,74,12,47,3.05,3/2015,47.35902,-123.99141
2015,3,15,74,12,48,3.05,3/2015,47.35902,-123.99141
2015,3,15,74,13,2,1.88,3/2015,47.35902,-123.99141
2015,3,15,74,13,3,1.79,3/2015,47.35902,-123.99141
2015,3,15,74,13,4,1.73,3/2015,47.35902,-123.99141
2015,3,15,74,13,5,1.69,3/2015,47.35902,-123.99141
2015,3,15,74,13,6,1.66,3/2015,47.35902,-123.99141
2015,3,15,74,13,7,1.66,3/2015,47.35902,-123.99141
2015,3,15,74,13,8,1.69,3/2015,47.35902,-123.99141
2015,3,15,74,13,9,1.73,3/2015,47.35902,-123.99141
2015,3,15,74,13,10,1.79,3/2015,47.35902,-123.99141
2015,3,15,74,13,11,1.88,3/2015,47.35902,-123.99141
2015,3,15,74,13,12,1.99,3/2015,47.35902,-123.99141
2015,3,15,74,13,13,2.11,3/2015,47.35902,-123.99141
2015,3,15,74,13,14,2.26,3/2015,47.35902,-123.99141
2015,3,15,74,13,15,2.42,3/2015,47.35902,-123.99141
2015,3,15,74,13,16,2.54,3/2015,47.35902,-123.99141
2015,3,15,74,13,17,2.6,3/2015,47.35902,-123.99141
2015,3,15,74,13,18,2.6,3/2015,47.35902,-123.99141
2015,3,15,74,13,19,2.54,3/2015,47.35902,-123.99141
2015,3,15,74,13,20,2.42,3/2015,47.35902,-123.99141
2015,3,15,74,13,21,2.26,3/2015,47.35902,-123.99141
2015,3,15,74,13,22,2.11,3/2015,47.35902,-123.99141
2015,3,15,74,13,23,1.99,3/2015,47.35902,-123.99141
2015,3,15,74,13,24,1.88,3/2015,47.35902,-123.99141
2015,3,15,74,13,25,1.79,3/2015,47.35902,-123.99141
2015,3,15,74,13,26,1.73,3/2015,47.35902,-123.99141
2015,3,15,74,13,27,1.69,3/2015,47.35902,-123.99141
2015,3,15,74,13,28,1.66,3/2015,47.35902,-123.99141
2015,3,15,74,13,29,1.66,3/2015,47.35902,-123.99141
2015,3,15,74,13,30,1.69,3/2015,47.35902,-123.99141
2015,3,15,74,13,31,1.73,3/2015,47.35902,-123.99141
2015,3,15,74,13,32,1.79,3/2015,47.35902,-123.99141
2015,3,15,74,13,41,3.05,3/2015,47.35902,-123.99141
2015,3,15,74,13,42,3.05,3/2015,47.35902,-123.99141
2015,3,15,74,13,43,3.05,3/2015,47.35902,-123.99141
2015,3,15,74,13,44,3.05,3/2015,47.35902,-123.99141
2015,3,15,74,13,45,3.05,3/2015,47.35902,-123.99141
2015,3,15,74,13,54,1.39,3/2015,47.35902,-123.99141
2015,3,15,74,13,55,1.34,3/2015,47.35902,-123.99141
2015,3,15,74,13,56,1.3,3/2015,47.35902,-123.99141
2015,3,15,74,13,57,1.27,3/2015,47.35902,-123.99141
2015,3,15,74,13,58,1.24,3/2015,47.35902,-123.99141
2015,3,15,74,13,59,1.23,3/2015,47.35902,-123.99141
2015,3,15,74,14,0,1.22,3/2015,47.35902,-123.99141
2015,3,15,74,14,1,1.22,3/2015,47.35902,-123.99141
2015,3,15,74,14,2,1.23,3/2015,47.35902,-123.99141
2015,3,15,74,14,3,1.24,3/2015,47.35902,-123.99141
2015,3,15,74,14,4,1.27,3/2015,47.35902,-123.99141
2015,3,15,74,14,5,1.3,3/2015,47.35902,-123.99141
2015,3,15,74,14,6,1.34,3/2015,47.35902,-123.99141
2015,3,15,74,14,7,1.39,3/2015,47.35902,-123.99141
2015,3,15,74,14,8,1.45,3/2015,47.35902,-123.99141
2015,3,15,74,14,9,1.52,3/2015,47.35902,-123.99141
2015,3,15,74,14,10,1.59,3/2015,47.35902,-123.99141
2015,3,15,74,14,11,1.67,3/2015,47.35902,-123.99141
2015,3,15,74,14,12,1.76,3/2015,47.35902,-123.99141
2015,3,15,74,14,13,1.84,3/2015,47.35902,-123.99141
2015,3,15,74,14,14,1.89,3/2015,47.35902,-123.99141
2015,3,15,74,14,15,1.93,3/2015,47.35902,-123.99141
2015,3,15,74,14,16,1.96,3/2015,47.35902,-123.99141
2015,3,15,74,14,17,1.96,3/2015,47.35902,-123.99141
2015,3,15,74,14,18,1.96,3/2015,47.35902,-123.99141
2015,3,15,74,14,19,1.93,3/2015,47.35902,-123.99141
2015,3,15,74,14,20,1.89,3/2015,47.35902,-123.99141
2015,3,15,74,14,21,1.86,3/2015,47.35902,-123.99141
2015,3,15,74,14,22,1.85,3/2015,47.35902,-123.99141
2015,3,15,74,14,23,1.86,3/2015,47.35902,-123.99141
2015,3,15,74,14,24,1.87,3/2015,47.35902,-123.99141
2015,3,15,74,14,25,1.91,3/2015,47.35902,-123.99141
2015,3,15,74,14,26,1.96,3/2015,47.35902,-123.99141
2015,3,15,74,14,27,2.02,3/2015,47.35902,-123.99141
2015,3,15,74,14,28,2.1,3/2015,47.35902,-123.99141
2015,3,15,74,14,29,2.16,3/2015,47.35902,-123.99141
2015,3,15,74,14,30,2.2,3/2015,47.35902,-123.99141
2015,3,15,74,14,31,2.22,3/2015,47.35902,-123.99141
2015,3,15,74,14,32,2.21,3/2015,47.35902,-123.99141
2015,3,15,74,14,33,2.19,3/2015,47.35902,-123.99141
2015,3,15,74,14,34,2.15,3/2015,47.35902,-123.99141
2015,3,15,74,14,35,2.09,3/2015,47.35902,-123.99141
2015,3,15,74,14,36,2.03,3/2015,47.35902,-123.99141
2015,3,15,74,14,37,1.97,3/2015,47.35902,-123.99141
2015,3,15,74,14,38,1.92,3/2015,47.35902,-123.99141
2015,3,15,74,14,39,1.87,3/2015,47.35902,-123.99141
2015,3,15,74,14,40,1.83,3/2015,47.35902,-123.99141
2015,3,15,74,14,41,1.79,3/2015,47.35902,-123.99141
2015,3,15,74,14,42,1.75,3/2015,47.35902,-123.99141
2015,3,15,74,14,43,1.72,3/2015,47.35902,-123.99141
2015,3,15,74,14,44,1.72,3/2015,47.35902,-123.99141
2015,3,15,74,14,45,1.74,3/2015,47.35902,-123.99141
2015,3,15,74,14,46,1.8,3/2015,47.35902,-123.99141
2015,3,15,74,14,47,1.87,3/2015,47.35902,-123.99141
2015,3,15,74,14,48,1.98,3/2015,47.35902,-123.99141
2015,3,15,74,14,49,2.11,3/2015,47.35902,-123.99141
2015,3,15,74,14,50,2.27,3/2015,47.35902,-123.99141
2015,3,15,74,14,51,2.45,3/2015,47.35902,-123.99141
2015,3,15,74,14,52,2.57,3/2015,47.35902,-123.99141
2015,3,15,74,14,53,2.63,3/2015,47.35902,-123.99141
2015,3,15,74,14,54,2.62,3/2015,47.35902,-123.99141
2015,3,15,74,14,55,2.55,3/2015,47.35902,-123.99141
2015,3,15,74,14,56,2.42,3/2015,47.35902,-123.99141
2015,3,15,74,14,57,2.23,3/2015,47.35902,-123.99141
2015,3,15,74,14,58,2.05,3/2015,47.35902,-123.99141
2015,3,15,74,14,59,1.89,3/2015,47.35902,-123.99141
2015,3,15,74,15,0,1.75,3/2015,47.35902,-123.99141
2015,3,15,74,15,1,1.63,3/2015,47.35902,-123.99141
2015,3,15,74,15,2,1.53,3/2015,47.35902,-123.99141
2015,3,15,74,15,3,1.44,3/2015,47.35902,-123.99141
2015,3,15,74,15,4,1.38,3/2015,47.35902,-123.99141
2015,3,15,74,15,5,1.33,3/2015,47.35902,-123.99141
2015,3,15,74,15,6,1.31,3/2015,47.35902,-123.99141
2015,3,15,74,15,7,1.29,3/2015,47.35902,-123.99141
2015,3,15,74,15,8,1.29,3/2015,47.35902,-123.99141
2015,3,15,74,15,9,1.29,3/2015,47.35902,-123.99141
2015,3,15,74,15,10,1.31,3/2015,47.35902,-123.99141
2015,3,15,74,15,11,1.33,3/2015,47.35902,-123.99141
2015,3,15,74,15,12,1.37,3/2015,47.35902,-123.99141
2015,3,15,74,15,13,1.42,3/2015,47.35902,-123.99141
2015,3,15,74,15,14,1.47,3/2015,47.35902,-123.99141
2015,3,15,74,15,15,1.54,3/2015,47.35902,-123.99141
2015,3,15,74,15,16,1.62,3/2015,47.35902,-123.99141
2015,3,15,74,15,17,1.7,3/2015,47.35902,-123.99141
2015,3,15,74,15,18,1.78,3/2015,47.35902,-123.99141
2015,3,15,74,15,19,1.85,3/2015,47.35902,-123.99141
2015,3,15,74,15,20,1.91,3/2015,47.35902,-123.99141
2015,3,15,74,15,21,1.95,3/2015,47.35902,-123.99141
2015,3,15,74,15,22,1.99,3/2015,47.35902,-123.99141
2015,3,15,74,15,23,2.02,3/2015,47.35902,-123.99141
2015,3,15,74,15,24,2.03,3/2015,47.35902,-123.99141
2015,3,15,74,15,25,2.04,3/2015,47.35902,-123.99141
2015,3,15,74,15,26,2.06,3/2015,47.35902,-123.99141
2015,3,15,74,15,27,2.1,3/2015,47.35902,-123.99141
2015,3,15,74,15,28,2.15,3/2015,47.35902,-123.99141
2015,3,15,74,15,29,2.21,3/2015,47.35902,-123.99141
2015,3,15,74,15,30,2.29,3/2015,47.35902,-123.99141
2015,3,15,74,15,31,2.38,3/2015,47.35902,-123.99141
2015,3,15,74,15,32,2.48,3/2015,47.35902,-123.99141
2015,3,15,74,15,33,2.55,3/2015,47.35902,-123.99141
2015,3,15,74,15,34,2.59,3/2015,47.35902,-123.99141
2015,3,15,74,15,35,2.59,3/2015,47.35902,-123.99141
2015,3,15,74,15,36,2.55,3/2015,47.35902,-123.99141
2015,3,15,74,15,37,2.48,3/2015,47.35902,-123.99141
2015,3,15,74,15,38,2.38,3/2015,47.35902,-123.99141
2015,3,15,74,15,39,2.29,3/2015,47.35902,-123.99141
2015,3,15,74,15,40,2.21,3/2015,47.35902,-123.99141
2015,3,15,74,15,41,2.15,3/2015,47.35902,-123.99141
2015,3,15,74,15,42,2.1,3/2015,47.35902,-123.99141
2015,3,15,74,15,43,2.06,3/2015,47.35902,-123.99141
2015,3,15,74,15,44,2.04,3/2015,47.35902,-123.99141
2015,3,15,74,15,45,2.04,3/2015,47.35902,-123.99141
2015,3,15,74,15,46,2.05,3/2015,47.35902,-123.99141
2015,3,15,74,15,47,2.09,3/2015,47.35902,-123.99141
2015,3,15,74,15,48,2.14,3/2015,47.35902,-123.99141
2015,3,15,74,15,49,2.21,3/2015,47.35902,-123.99141
2015,3,15,74,15,50,2.3,3/2015,47.35902,-123.99141
2015,3,15,74,15,51,2.4,3/2015,47.35902,-123.99141
2015,3,15,74,15,52,2.52,3/2015,47.35902,-123.99141
2015,3,15,74,15,53,2.59,3/2015,47.35902,-123.99141
2015,3,15,74,15,54,2.62,3/2015,47.35902,-123.99141
2015,3,15,74,15,55,2.59,3/2015,47.35902,-123.99141
2015,3,15,74,15,56,2.52,3/2015,47.35902,-123.99141
2015,3,15,74,15,57,2.39,3/2015,47.35902,-123.99141
2015,3,15,74,15,58,2.22,3/2015,47.35902,-123.99141
2015,3,15,74,15,59,2.07,3/2015,47.35902,-123.99141
2015,3,15,74,16,0,1.95,3/2015,47.35902,-123.99141
2015,3,15,74,16,1,1.86,3/2015,47.35902,-123.99141
2015,3,15,74,16,2,1.8,3/2015,47.35902,-123.99141
2015,3,15,74,16,3,1.77,3/2015,47.35902,-123.99141
2015,3,15,74,16,4,1.77,3/2015,47.35902,-123.99141
2015,3,15,74,16,5,1.79,3/2015,47.35902,-123.99141
2015,3,15,74,16,6,1.85,3/2015,47.35902,-123.99141
2015,3,15,74,16,7,1.89,3/2015,47.35902,-123.99141
2015,3,15,74,16,8,1.92,3/2015,47.35902,-123.99141
2015,3,15,74,16,9,1.94,3/2015,47.35902,-123.99141
2015,3,15,74,16,10,1.94,3/2015,47.35902,-123.99141
2015,3,15,74,16,11,1.93,3/2015,47.35902,-123.99141
2015,3,15,74,16,12,1.9,3/2015,47.35902,-123.99141
2015,3,15,74,16,13,1.87,3/2015,47.35902,-123.99141
2015,3,15,74,16,14,1.82,3/2015,47.35902,-123.99141
2015,3,15,74,16,15,1.79,3/2015,47.35902,-123.99141
2015,3,15,74,16,16,1.79,3/2015,47.35902,-123.99141
2015,3,15,74,16,17,1.82,3/2015,47.35902,-123.99141
2015,3,15,74,16,18,1.86,3/2015,47.35902,-123.99141
2015,3,15,74,16,19,1.94,3/2015,47.35902,-123.99141
2015,3,15,74,16,20,2.04,3/2015,47.35902,-123.99141
2015,3,15,74,16,21,2.16,3/2015,47.35902,-123.99141
2015,3,15,74,16,22,2.31,3/2015,47.35902,-123.99141
2015,3,15,74,16,23,2.43,3/2015,47.35902,-123.99141
2015,3,15,74,16,24,2.53,3/2015,47.35902,-123.99141
2015,3,15,74,16,25,2.61,3/2015,47.35902,-123.99141
2015,3,15,74,16,26,2.66,3/2015,47.35902,-123.99141
2015,3,15,74,16,27,2.69,3/2015,47.35902,-123.99141
2015,3,15,74,16,28,2.68,3/2015,47.35902,-123.99141
2015,3,15,74,16,29,2.62,3/2015,47.35902,-123.99141
2015,3,15,74,16,30,2.49,3/2015,47.35902,-123.99141
2015,3,15,74,16,31,2.3,3/2015,47.35902,-123.99141
2015,3,15,74,16,32,2.05,3/2015,47.35902,-123.99141
2015,3,15,74,16,33,1.73,3/2015,47.35902,-123.99141
2015,3,15,74,16,34,1.35,3/2015,47.35902,-123.99141
2015,3,15,74,16,35,0.94,3/2015,47.35902,-123.99141
2015,3,15,74,16,36,0.65,3/2015,47.35902,-123.99141
2015,3,15,74,16,37,0.52,3/2015,47.35902,-123.99141
2015,3,15,74,16,38,0.55,3/2015,47.35902,-123.99141
2015,3,15,74,16,39,0.73,3/2015,47.35902,-123.99141
2015,3,15,74,16,40,1.06,3/2015,47.35902,-123.99141
2015,3,15,74,16,41,1.56,3/2015,47.35902,-123.99141
2015,3,15,74,16,42,2.21,3/2015,47.35902,-123.99141
2015,3,15,74,16,43,3.02,3/2015,47.35902,-123.99141
2015,3,15,74,16,44,3.99,3/2015,47.35902,-123.99141
2015,3,15,74,16,45,4.96,3/2015,47.35902,-123.99141
2015,3,15,74,16,46,5.33,3/2015,47.35902,-123.99141
2015,3,15,74,16,47,4.94,3/2015,47.35902,-123.99141
2015,3,15,74,16,48,3.98,3/2015,47.35902,-123.99141
2015,3,15,74,16,49,3.08,3/2015,47.35902,-123.99141
2015,3,15,74,16,50,2.43,3/2015,47.35902,-123.99141
2015,3,15,74,16,51,2.01,3/2015,47.35902,-123.99141
2015,3,15,74,16,52,1.83,3/2015,47.35902,-123.99141
2015,3,15,74,16,53,1.9,3/2015,47.35902,-123.99141
2015,3,15,74,16,54,2.17,3/2015,47.35902,-123.99141
2015,3,15,74,16,55,2.54,3/2015,47.35902,-123.99141
2015,3,15,74,16,56,2.98,3/2015,47.35902,-123.99141
2015,3,15,74,16,57,3.48,3/2015,47.35902,-123.99141
2015,3,15,74,16,58,4.06,3/2015,47.35902,-123.99141
2015,3,15,74,16,59,4.66,3/2015,47.35902,-123.99141
2015,3,15,74,17,0,5.13,3/2015,47.35902,-123.99141
2015,3,15,74,17,1,5.44,3/2015,47.35902,-123.99141
2015,3,15,74,17,2,5.53,3/2015,47.35902,-123.99141
2015,3,15,74,17,3,5.22,3/2015,47.35902,-123.99141
2015,3,15,74,17,4,4.47,3/2015,47.35902,-123.99141
2015,3,15,74,17,5,3.43,3/2015,47.35902,-123.99141
2015,3,15,74,17,6,2.73,3/2015,47.35902,-123.99141
2015,3,15,74,17,7,2.54,3/2015,47.35902,-123.99141
2015,3,15,74,17,8,2.85,3/2015,47.35902,-123.99141
2015,3,15,74,17,9,3.68,3/2015,47.35902,-123.99141
2015,3,15,74,17,10,4.79,3/2015,47.35902,-123.99141
2015,3,15,74,17,11,5.34,3/2015,47.35902,-123.99141
2015,3,15,74,17,12,5.1,3/2015,47.35902,-123.99141
2015,3,15,74,17,13,4.26,3/2015,47.35902,-123.99141
2015,3,15,74,17,14,3.45,3/2015,47.35902,-123.99141
2015,3,15,74,17,15,2.84,3/2015,47.35902,-123.99141
2015,3,15,74,17,16,2.44,3/2015,47.35902,-123.99141
2015,3,15,74,17,17,2.24,3/2015,47.35902,-123.99141
2015,3,15,74,17,18,2.21,3/2015,47.35902,-123.99141
2015,3,15,74,17,19,2.2,3/2015,47.35902,-123.99141
2015,3,15,74,17,20,2.2,3/2015,47.35902,-123.99141
2015,3,15,74,17,21,2.18,3/2015,47.35902,-123.99141
2015,3,15,74,17,22,2.17,3/2015,47.35902,-123.99141
2015,3,15,74,17,23,2.15,3/2015,47.35902,-123.99141
2015,3,15,74,17,24,2.12,3/2015,47.35902,-123.99141
2015,3,15,74,17,25,2.11,3/2015,47.35902,-123.99141
2015,3,15,74,17,26,2.16,3/2015,47.35902,-123.99141
2015,3,15,74,17,27,2.31,3/2015,47.35902,-123.99141
2015,3,15,74,17,28,2.54,3/2015,47.35902,-123.99141
2015,3,15,74,17,29,2.85,3/2015,47.35902,-123.99141
2015,3,15,74,17,30,3.26,3/2015,47.35902,-123.99141
2015,3,15,74,17,31,3.69,3/2015,47.35902,-123.99141
2015,3,15,74,17,32,3.93,3/2015,47.35902,-123.99141
2015,3,15,74,17,33,3.93,3/2015,47.35902,-123.99141
2015,3,15,74,17,34,3.67,3/2015,47.35902,-123.99141
2015,3,15,74,17,35,3.24,3/2015,47.35902,-123.99141
2015,3,15,74,17,36,2.94,3/2015,47.35902,-123.99141
2015,3,15,74,17,37,2.84,3/2015,47.35902,-123.99141
2015,3,15,74,17,38,2.95,3/2015,47.35902,-123.99141
2015,3,15,74,17,39,3.25,3/2015,47.35902,-123.99141
2015,3,15,74,17,40,3.69,3/2015,47.35902,-123.99141
2015,3,15,74,17,41,3.94,3/2015,47.35902,-123.99141
2015,3,15,74,17,42,3.93,3/2015,47.35902,-123.99141
2015,3,15,74,17,43,3.67,3/2015,47.35902,-123.99141
2015,3,15,74,17,44,3.23,3/2015,47.35902,-123.99141
2015,3,15,74,17,45,2.92,3/2015,47.35902,-123.99141
2015,3,15,74,17,46,2.83,3/2015,47.35902,-123.99141
2015,3,15,74,17,47,2.95,3/2015,47.35902,-123.99141
2015,3,15,74,17,48,3.3,3/2015,47.35902,-123.99141
2015,3,15,74,17,49,3.76,3/2015,47.35902,-123.99141
2015,3,15,74,17,50,4,3/2015,47.35902,-123.99141
2015,3,15,74,17,51,3.93,3/2015,47.35902,-123.99141
2015,3,15,74,17,52,3.53,3/2015,47.35902,-123.99141
2015,3,15,74,17,53,2.94,3/2015,47.35902,-123.99141
2015,3,15,74,17,54,2.61,3/2015,47.35902,-123.99141
2015,3,15,74,17,55,2.67,3/2015,47.35902,-123.99141
2015,3,15,74,17,56,3.1,3/2015,47.35902,-123.99141
2015,3,15,74,17,57,3.91,3/2015,47.35902,-123.99141
2015,3,15,74,17,58,4.91,3/2015,47.35902,-123.99141
2015,3,15,74,17,59,5.33,3/2015,47.35902,-123.99141
2015,3,15,74,18,0,4.99,3/2015,47.35902,-123.99141
2015,3,15,74,18,1,4.1,3/2015,47.35902,-123.99141
2015,3,15,74,18,2,3.54,3/2015,47.35902,-123.99141
2015,3,15,74,18,3,3.53,3/2015,47.35902,-123.99141
2015,3,15,74,18,4,4.06,3/2015,47.35902,-123.99141
2015,3,15,74,18,5,4.93,3/2015,47.35902,-123.99141
2015,3,15,74,18,6,5.31,3/2015,47.35902,-123.99141
2015,3,15,74,18,7,4.99,3/2015,47.35902,-123.99141
2015,3,15,74,18,8,4.16,3/2015,47.35902,-123.99141
2015,3,15,74,18,9,3.61,3/2015,47.35902,-123.99141
2015,3,15,74,18,10,3.53,3/2015,47.35902,-123.99141
2015,3,15,74,18,11,3.92,3/2015,47.35902,-123.99141
2015,3,15,74,18,12,4.64,3/2015,47.35902,-123.99141
2015,3,15,74,18,13,5.18,3/2015,47.35902,-123.99141
2015,3,15,74,18,14,5.41,3/2015,47.35902,-123.99141
2015,3,15,74,18,15,5.35,3/2015,47.35902,-123.99141
2015,3,15,74,18,16,5.12,3/2015,47.35902,-123.99141
2015,3,15,74,18,17,4.76,3/2015,47.35902,-123.99141
2015,3,15,74,18,18,4.42,3/2015,47.35902,-123.99141
2015,3,15,74,18,19,4.79,3/2015,47.35902,-123.99141
2015,3,15,74,18,20,6.02,3/2015,47.35902,-123.99141
2015,3,15,74,18,21,7.62,3/2015,47.35902,-123.99141
2015,3,15,74,18,22,7.61,3/2015,47.35902,-123.99141
2015,3,15,74,18,23,5.99,3/2015,47.35902,-123.99141
2015,3,15,74,18,24,4.78,3/2015,47.35902,-123.99141
2015,3,15,74,18,25,4.46,3/2015,47.35902,-123.99141
2015,3,15,74,18,26,4.85,3/2015,47.35902,-123.99141
2015,3,15,74,18,27,5.16,3/2015,47.35902,-123.99141
2015,3,15,74,18,28,5.22,3/2015,47.35902,-123.99141
2015,3,15,74,18,29,5.08,3/2015,47.35902,-123.99141
2015,3,15,74,18,30,5.02,3/2015,47.35902,-123.99141
2015,3,15,74,18,31,5.13,3/2015,47.35902,-123.99141
2015,3,15,74,18,32,5.3,3/2015,47.35902,-123.99141
2015,3,15,74,18,33,5.2,3/2015,47.35902,-123.99141
2015,3,15,74,18,34,4.73,3/2015,47.35902,-123.99141
2015,3,15,74,18,35,4.04,3/2015,47.35902,-123.99141
2015,3,15,74,18,36,3.62,3/2015,47.35902,-123.99141
2015,3,15,74,18,37,3.6,3/2015,47.35902,-123.99141
2015,3,15,74,18,38,3.97,3/2015,47.35902,-123.99141
2015,3,15,74,18,39,4.64,3/2015,47.35902,-123.99141
2015,3,15,74,18,40,5.16,3/2015,47.35902,-123.99141
2015,3,15,74,18,41,5.42,3/2015,47.35902,-123.99141
2015,3,15,74,18,42,5.42,3/2015,47.35902,-123.99141
2015,3,15,74,18,43,5.16,3/2015,47.35902,-123.99141
2015,3,15,74,18,44,4.64,3/2015,47.35902,-123.99141
2015,3,15,74,18,45,3.97,3/2015,47.35902,-123.99141
2015,3,15,74,18,46,3.59,3/2015,47.35902,-123.99141
2015,3,15,74,18,47,3.62,3/2015,47.35902,-123.99141
2015,3,15,74,18,48,4.05,3/2015,47.35902,-123.99141
2015,3,15,74,18,49,4.75,3/2015,47.35902,-123.99141
2015,3,15,74,18,50,5.2,3/2015,47.35902,-123.99141
2015,3,15,74,18,51,5.27,3/2015,47.35902,-123.99141
2015,3,15,74,18,52,5.06,3/2015,47.35902,-123.99141
2015,3,15,74,18,53,4.99,3/2015,47.35902,-123.99141
2015,3,15,74,18,54,5.18,3/2015,47.35902,-123.99141
2015,3,15,74,18,55,5.48,3/2015,47.35902,-123.99141
2015,3,15,74,18,56,5.29,3/2015,47.35902,-123.99141
2015,3,15,74,18,57,4.46,3/2015,47.35902,-123.99141
2015,3,15,74,18,58,3.28,3/2015,47.35902,-123.99141
2015,3,15,74,18,59,2.91,3/2015,47.35902,-123.99141
2015,3,15,74,19,0,3.62,3/2015,47.35902,-123.99141
2015,3,15,74,19,1,5.42,3/2015,47.35902,-123.99141
2015,3,15,74,19,2,7.64,3/2015,47.35902,-123.99141
2015,3,15,74,19,3,7.59,3/2015,47.35902,-123.99141
2015,3,15,74,19,4,5.43,3/2015,47.35902,-123.99141
2015,3,15,74,19,5,4.42,3/2015,47.35902,-123.99141
2015,3,15,74,19,6,5.38,3/2015,47.35902,-123.99141
2015,3,15,74,19,7,7.53,3/2015,47.35902,-123.99141
2015,3,15,74,19,8,7.69,3/2015,47.35902,-123.99141
2015,3,15,74,19,9,5.67,3/2015,47.35902,-123.99141
2015,3,15,74,19,10,3.88,3/2015,47.35902,-123.99141
2015,3,15,74,19,11,2.91,3/2015,47.35902,-123.99141
2015,3,15,74,19,12,2.77,3/2015,47.35902,-123.99141
2015,3,15,74,19,13,3.28,3/2015,47.35902,-123.99141
2015,3,15,74,19,14,3.77,3/2015,47.35902,-123.99141
2015,3,15,74,19,15,4.05,3/2015,47.35902,-123.99141
2015,3,15,74,19,16,4.13,3/2015,47.35902,-123.99141
2015,3,15,74,19,17,4.04,3/2015,47.35902,-123.99141
2015,3,15,74,19,18,3.9,3/2015,47.35902,-123.99141
2015,3,15,74,19,19,3.74,3/2015,47.35902,-123.99141
2015,3,15,74,19,20,3.55,3/2015,47.35902,-123.99141
2015,3,15,74,19,21,3.34,3/2015,47.35902,-123.99141
2015,3,15,74,19,22,3.16,3/2015,47.35902,-123.99141
2015,3,15,74,19,23,3.01,3/2015,47.35902,-123.99141
2015,3,15,74,19,24,2.9,3/2015,47.35902,-123.99141
2015,3,15,74,19,25,2.82,3/2015,47.35902,-123.99141
2015,3,15,74,19,26,2.78,3/2015,47.35902,-123.99141
2015,3,15,74,19,27,2.82,3/2015,47.35902,-123.99141
2015,3,15,74,19,28,2.95,3/2015,47.35902,-123.99141
2015,3,15,74,19,29,3.18,3/2015,47.35902,-123.99141
2015,3,15,74,19,30,3.49,3/2015,47.35902,-123.99141
2015,3,15,74,19,31,3.84,3/2015,47.35902,-123.99141
2015,3,15,74,19,32,3.99,3/2015,47.35902,-123.99141
2015,3,15,74,19,33,3.88,3/2015,47.35902,-123.99141
2015,3,15,74,19,34,3.51,3/2015,47.35902,-123.99141
2015,3,15,74,19,35,2.98,3/2015,47.35902,-123.99141
2015,3,15,74,19,36,2.69,3/2015,47.35902,-123.99141
2015,3,15,74,19,37,2.72,3/2015,47.35902,-123.99141
2015,3,15,74,19,38,3.08,3/2015,47.35902,-123.99141
2015,3,15,74,19,39,3.76,3/2015,47.35902,-123.99141
2015,3,15,74,19,40,4.65,3/2015,47.35902,-123.99141
2015,3,15,74,19,41,5.22,3/2015,47.35902,-123.99141
2015,3,15,74,19,42,5.35,3/2015,47.35902,-123.99141
2015,3,15,74,19,43,5.15,3/2015,47.35902,-123.99141
2015,3,15,74,19,44,5.01,3/2015,47.35902,-123.99141
2015,3,15,74,19,45,5.07,3/2015,47.35902,-123.99141
2015,3,15,74,19,46,5.22,3/2015,47.35902,-123.99141
2015,3,15,74,19,47,5.17,3/2015,47.35902,-123.99141
2015,3,15,74,19,48,4.83,3/2015,47.35902,-123.99141
2015,3,15,74,19,49,4.41,3/2015,47.35902,-123.99141
2015,3,15,74,19,50,4.75,3/2015,47.35902,-123.99141
2015,3,15,74,19,51,6.06,3/2015,47.35902,-123.99141
2015,3,15,74,19,52,7.75,3/2015,47.35902,-123.99141
2015,3,15,74,19,53,7.48,3/2015,47.35902,-123.99141
2015,3,15,74,19,54,5.29,3/2015,47.35902,-123.99141
2015,3,15,74,19,55,3.58,3/2015,47.35902,-123.99141
2015,3,15,74,19,56,2.95,3/2015,47.35902,-123.99141
2015,3,15,74,19,57,3.41,3/2015,47.35902,-123.99141
2015,3,15,74,19,58,4.64,3/2015,47.35902,-123.99141
2015,3,15,74,19,59,5.35,3/2015,47.35902,-123.99141
